time,ship_lat,ship_lon,ship_radiation,interpolated_ssi
2017-10-16 00:00:00,32.706676,-117.23631,167.97,142.70696254525961
2017-10-16 00:01:00,32.706673,-117.23631,168.73,142.2082341884096
2017-10-16 00:02:00,32.70667,-117.23631,167.47,141.7095058315596
2017-10-16 00:03:00,32.70667,-117.23631,161.66,141.2107730778025
2017-10-16 00:04:00,32.706673,-117.23631,158.51,140.589258821421
2017-10-16 00:05:00,32.70667,-117.23631,156.37,138.93093645880586
2017-10-16 00:06:00,32.70667,-117.23631,152.84,137.27260372709463
2017-10-16 00:07:00,32.70667,-117.23631,143.38,135.6142709953834
2017-10-16 00:08:00,32.70667,-117.23631,136.44,133.95593826367218
2017-10-16 00:09:00,32.70667,-117.23631,116.27,132.29760553196098
2017-10-16 00:10:00,32.70667,-117.23631,69.86,130.63927280024978
2017-10-16 00:11:00,32.70667,-117.23631,46.41,128.98094006853853
2017-10-16 00:12:00,32.70667,-117.23631,44.01,127.3226073368273
2017-10-16 00:13:00,32.70667,-117.23631,43.0,125.6642746051161
2017-10-16 00:14:00,32.70667,-117.23631,41.99,124.00594187340491
2017-10-16 00:15:00,32.70667,-117.23631,41.49,122.34760914169368
2017-10-16 00:16:00,32.706665,-117.23631,40.73,120.68929369180925
2017-10-16 00:17:00,32.706665,-117.23631,40.61,119.03096096009801
2017-10-16 00:18:00,32.70667,-117.23631,40.1,117.37261094656004
2017-10-16 00:19:00,32.70667,-117.23631,39.6,114.53629704453097
2017-10-16 00:20:00,32.70667,-117.23631,38.97,111.44748757122582
2017-10-16 00:21:00,32.706665,-117.23631,38.46,108.14231732136258
2017-10-16 00:22:00,32.706665,-117.23631,37.83,105.13031768043354
2017-10-16 00:23:00,32.70666,-117.23631,37.45,102.36928304242133
2017-10-16 00:24:00,32.70667,-117.23631,36.7,102.36258082892373
2017-10-16 00:25:00,32.70667,-117.23631,36.19,102.35583358141821
2017-10-16 00:26:00,32.70667,-117.23631,35.56,102.3490863339127
2017-10-16 00:27:00,32.70666,-117.23631,35.18,102.34229405239925
2017-10-16 00:28:00,32.70666,-117.23631,34.17,102.33554680489377
2017-10-16 00:29:00,32.706657,-117.23633,33.8,102.3287701490018
2017-10-16 00:30:00,32.706657,-117.23631,33.29,102.32203879968036
2017-10-16 00:31:00,32.70666,-117.23633,32.79,102.31528916419315
2017-10-16 00:32:00,32.706657,-117.23631,31.9,102.30854430466933
2017-10-16 00:33:00,32.706657,-117.23631,31.15,102.30179705716384
2017-10-16 00:34:00,32.706657,-117.23631,30.39,102.29504980965831
2017-10-16 00:35:00,32.706657,-117.23633,29.26,102.28828666396873
2017-10-16 00:36:00,32.706657,-117.23633,27.99,102.28153941646322
2017-10-16 00:37:00,32.706657,-117.23633,27.24,102.2747921689577
2017-10-16 00:38:00,32.706657,-117.23633,26.1,102.26804492145219
2017-10-16 00:39:00,32.706657,-117.23633,25.35,102.26129767394669
2017-10-16 00:40:00,32.706657,-117.23633,24.72,102.25455042644117
2017-10-16 00:41:00,32.706657,-117.23631,24.09,102.24781907711971
2017-10-16 00:42:00,32.70666,-117.23631,23.46,102.24108533981656
2017-10-16 00:43:00,32.706657,-117.23633,23.46,102.23430868392461
2017-10-16 00:44:00,32.70666,-117.23633,23.58,102.22757494662149
2017-10-16 00:45:00,32.706657,-117.23631,23.08,102.22083008709767
2017-10-16 00:46:00,32.706657,-117.23633,21.56,102.21406694140809
2017-10-16 00:47:00,32.706657,-117.23631,20.05,102.20733559208665
2017-10-16 00:48:00,32.706665,-117.23631,19.29,102.20062437178747
2017-10-16 00:49:00,32.706665,-117.23633,18.92,102.19386122609787
2017-10-16 00:50:00,32.70666,-117.23631,18.54,102.18710735977245
2017-10-16 00:51:00,32.70666,-117.23631,17.78,102.18036011226695
2017-10-16 00:52:00,32.706665,-117.23631,16.65,102.1736353817654
2017-10-16 00:53:00,32.70666,-117.23633,15.64,102.16684971907186
2017-10-16 00:54:00,32.70666,-117.23631,15.01,102.16011836975042
2017-10-16 00:55:00,32.70666,-117.23633,14.38,102.15335522406085
2017-10-16 00:56:00,32.70666,-117.23633,13.75,102.14660797655532
2017-10-16 00:57:00,32.70666,-117.23633,13.11,102.13986072904981
2017-10-16 00:58:00,32.706665,-117.23631,12.74,102.13315189673233
2017-10-16 00:59:00,32.706665,-117.23633,12.23,102.12638875104275
2017-10-16 01:00:00,32.706665,-117.23633,11.73,102.11964150353722
2017-10-16 01:01:00,32.70666,-117.23631,11.35,102.11288763721183
2017-10-16 01:02:00,32.70666,-117.23633,10.59,102.10612449152224
2017-10-16 01:03:00,32.70666,-117.23633,10.09,102.09937724401674
2017-10-16 01:04:00,32.70667,-117.23633,9.33,102.09267503051912
2017-10-16 01:05:00,32.70667,-117.23633,8.83,102.08592778301362
2017-10-16 01:06:00,32.70667,-117.23633,8.07,102.0791805355081
2017-10-16 01:07:00,32.70667,-117.23633,7.82,102.07243328800261
2017-10-16 01:08:00,32.70667,-117.23633,7.57,102.06568604049708
2017-10-16 01:09:00,32.70667,-117.23631,6.94,102.05895469117564
2017-10-16 01:10:00,32.70667,-117.23631,6.94,102.05220744367013
2017-10-16 01:11:00,32.706673,-117.23631,6.81,102.04547370636698
2017-10-16 01:12:00,32.706673,-117.23633,6.31,102.0387105606774
2017-10-16 01:13:00,32.706673,-117.23631,6.43,102.03197921135595
2017-10-16 01:14:00,32.706673,-117.23631,6.31,102.02523196385044
2017-10-16 01:15:00,32.706676,-117.23633,5.93,102.01848232836322
2017-10-16 01:16:00,32.706676,-117.23631,5.55,102.01175097904179
2017-10-16 01:17:00,32.706676,-117.23631,5.17,102.00500373153626
