time,ship_lat,ship_lon,ship_radiation,interpolated_ssi
2017-11-12 00:00:00,10.970781,-121.54544,107.31,302.858421630537
2017-11-12 00:01:00,10.970931,-121.54205,110.59,298.50089354225355
2017-11-12 00:02:00,10.971054,-121.53873,114.75,294.1449072355343
2017-11-12 00:03:00,10.971163,-121.53531,119.29,289.7870878591584
2017-11-12 00:04:00,10.971198,-121.532,122.57,285.43191316844695
2017-11-12 00:05:00,10.971193,-121.528656,124.59,281.07636290307505
2017-11-12 00:06:00,10.971191,-121.52533,123.46,276.72113921677
2017-11-12 00:07:00,10.971255,-121.52196,121.31,272.36460183462077
2017-11-12 00:08:00,10.971379,-121.518616,119.04,268.0081449488188
2017-11-12 00:09:00,10.971497,-121.51526,117.4,263.6514984559007
2017-11-12 00:10:00,10.971583,-121.51189,114.38,259.29480645631355
2017-11-12 00:11:00,10.97162,-121.508545,116.52,254.93894169757147
2017-11-12 00:12:00,10.971607,-121.50522,117.91,250.58381463461092
2017-11-12 00:13:00,10.971656,-121.50189,118.41,246.2281552584704
2017-11-12 00:14:00,10.971765,-121.49852,120.05,241.87130161338018
2017-11-12 00:15:00,10.971869,-121.49515,120.18,237.51448310861684
2017-11-12 00:16:00,10.971965,-121.49167,120.3,233.15559621954782
2017-11-12 00:17:00,10.971993,-121.488235,121.94,228.79805639707942
2017-11-12 00:18:00,10.972027,-121.48486,122.07,224.4416332837617
2017-11-12 00:19:00,10.972043,-121.481476,122.32,220.08516284398902
2017-11-12 00:20:00,10.972096,-121.4781,122.07,215.72858688280405
2017-11-12 00:21:00,10.972203,-121.4747,122.32,211.37116785507322
2017-11-12 00:22:00,10.972313,-121.47128,120.3,207.0133414506319
2017-11-12 00:23:00,10.97241,-121.46782,118.92,202.65483382601195
2017-11-12 00:24:00,10.972448,-121.464355,114.63,198.29664428411849
2017-11-12 00:25:00,10.97249,-121.46092,108.2,193.93900606873524
2017-11-12 00:26:00,10.972487,-121.45761,97.73,189.58409844450705
2017-11-12 00:27:00,10.972564,-121.45416,86.89,185.22592452745093
2017-11-12 00:28:00,10.972678,-121.45073,76.54,180.86787686449102
2017-11-12 00:29:00,10.972782,-121.44731,68.85,176.51009262844207
2017-11-12 00:30:00,10.972851,-121.44389,61.41,172.1525543746801
2017-11-12 00:31:00,10.97287,-121.440475,55.49,167.79546409731427
2017-11-12 00:32:00,10.972881,-121.43712,51.58,163.43958892201374
2017-11-12 00:33:00,10.972926,-121.43379,48.05,159.08395765813464
2017-11-12 00:34:00,10.973027,-121.430405,46.41,154.7268705181815
2017-11-12 00:35:00,10.973145,-121.42702,44.77,149.72283381737506
2017-11-12 00:36:00,10.973221,-121.423676,43.63,144.30296559972413
2017-11-12 00:37:00,10.973267,-121.42026,42.24,138.88181729847625
2017-11-12 00:38:00,10.973294,-121.416885,40.48,133.46153092420366
2017-11-12 00:39:00,10.973328,-121.41354,39.22,128.04179818916325
2017-11-12 00:40:00,10.973414,-121.41023,38.08,122.62254981230197
2017-11-12 00:41:00,10.973519,-121.406845,38.08,117.20178281119091
2017-11-12 00:42:00,10.973616,-121.403366,37.96,111.77922972045047
2017-11-12 00:43:00,10.97367,-121.39996,39.09,106.3582450802716
2017-11-12 00:44:00,10.973676,-121.39662,40.61,100.96705191317788
2017-11-12 00:45:00,10.973717,-121.39319,42.12,98.05734263633126
2017-11-12 00:46:00,10.973836,-121.38982,43.88,95.14806334848247
2017-11-12 00:47:00,10.973941,-121.38643,45.78,92.23858389419966
2017-11-12 00:48:00,10.973986,-121.383026,47.16,89.32920209055949
2017-11-12 00:49:00,10.974027,-121.379654,48.68,86.42026559410365
2017-11-12 00:50:00,10.974081,-121.37631,49.31,83.51164059087796
2017-11-12 00:51:00,10.97414,-121.37288,49.68,82.99341606624672
2017-11-12 00:52:00,10.974195,-121.36943,49.43,82.61450563065951
2017-11-12 00:53:00,10.97426,-121.36592,48.3,79.26976865963702
2017-11-12 00:54:00,10.974313,-121.3625,46.78,78.95803778413662
2017-11-12 00:55:00,10.974377,-121.359024,45.78,78.64649164012586
2017-11-12 00:56:00,10.974477,-121.355606,44.51,78.33607193078765
2017-11-12 00:57:00,10.974579,-121.35222,43.51,78.02577704581451
2017-11-12 00:58:00,10.974664,-121.348724,42.62,77.71477155032441
2017-11-12 00:59:00,10.974685,-121.34529,41.49,77.4021206300437
2017-11-12 01:00:00,10.974704,-121.341934,41.24,77.0895828090057
2017-11-12 01:01:00,10.974713,-121.338486,40.61,76.77656794619092
2017-11-12 01:02:00,10.974797,-121.33504,40.23,76.46564279268296
2017-11-12 01:03:00,10.974917,-121.331635,39.6,76.15580730383546
2017-11-12 01:04:00,10.975046,-121.32814,39.6,75.84602739622879
2017-11-12 01:05:00,10.975132,-121.32477,38.59,75.53532223652893
2017-11-12 01:06:00,10.975119,-121.32135,36.95,75.22175622361623
2017-11-12 01:07:00,10.975127,-121.31792,35.31,74.90875248864312
2017-11-12 01:08:00,10.975193,-121.314545,33.29,74.59748041198772
2017-11-12 01:09:00,10.975296,-121.31105,31.53,74.28697757146098
2017-11-12 01:10:00,10.975405,-121.30765,29.89,74.09593093036679
2017-11-12 01:11:00,10.975495,-121.304214,28.12,75.04784568335562
2017-11-12 01:12:00,10.975534,-121.3008,26.61,76.00310890285083
2017-11-12 01:13:00,10.975521,-121.29733,24.97,76.81835235014044
2017-11-12 01:14:00,10.975538,-121.29385,23.71,77.18687259863354
2017-11-12 01:15:00,10.975638,-121.29042,22.19,77.55348326063655
2017-11-12 01:16:00,10.975809,-121.287,20.93,77.91843526599031
2017-11-12 01:17:00,10.975922,-121.283554,19.42,78.28472854330359
2017-11-12 01:18:00,10.975966,-121.28009,18.28,78.65262739755157
2017-11-12 01:19:00,10.975958,-121.27664,17.02,79.02175741075875
2017-11-12 01:20:00,10.975925,-121.27319,16.27,79.39147416080012
2017-11-12 01:21:00,10.97599,-121.269714,15.89,79.69612983001356
2017-11-12 01:22:00,10.976126,-121.26631,15.51,79.69071592016056
2017-11-12 01:23:00,10.976307,-121.26286,15.01,79.68538563750029
2017-11-12 01:24:00,10.976395,-121.25943,14.5,79.67999235079915
2017-11-12 01:25:00,10.976378,-121.25598,13.87,79.67459022766486
2017-11-12 01:26:00,10.976347,-121.25255,13.75,79.66915376411316
2017-11-12 01:27:00,10.976342,-121.24919,13.37,79.66362432140133
2017-11-12 01:28:00,10.976456,-121.24579,12.36,79.6581965771159
2017-11-12 01:29:00,10.976636,-121.2424,12.11,79.65277814926114
2017-11-12 01:30:00,10.976765,-121.23894,11.73,79.64744362979962
2017-11-12 01:31:00,10.976765,-121.235535,10.97,79.64198183801402
2017-11-12 01:32:00,10.97673,-121.23213,10.47,79.6365073471547
2017-11-12 01:33:00,10.976762,-121.2287,9.84,79.63109374193564
2017-11-12 01:34:00,10.976861,-121.225296,9.58,79.62566640734765
2017-11-12 01:35:00,10.976981,-121.221954,8.7,79.62015598376126
2017-11-12 01:36:00,10.977104,-121.21855,8.2,79.6147373571095
2017-11-12 01:37:00,10.977143,-121.21513,7.94,79.60931166131124
2017-11-12 01:38:00,10.977161,-121.21182,7.44,79.60371741173515
2017-11-12 01:39:00,10.977203,-121.208405,7.06,79.59828548923191
2017-11-12 01:40:00,10.977261,-121.204956,6.94,79.59290911535899
2017-11-12 01:41:00,10.977328,-121.201584,6.81,79.58742335292865
2017-11-12 01:42:00,10.977424,-121.19815,6.81,79.5820388210305
2017-11-12 01:43:00,10.977539,-121.19472,6.68,79.5766553307576
2017-11-12 01:44:00,10.97762,-121.19133,6.56,79.5712009826659
2017-11-12 01:45:00,10.977631,-121.18793,6.43,79.56573586682072
2017-11-12 01:46:00,10.977647,-121.18451,6.56,79.56030182591688
2017-11-12 01:47:00,10.977691,-121.18114,6.56,79.55480479230215
2017-11-12 01:48:00,10.977795,-121.177704,6.18,79.5494260891282
2017-11-12 01:49:00,10.977893,-121.174255,6.05,79.54406422848236
2017-11-12 01:50:00,10.977981,-121.17093,6.05,79.53851732264461
2017-11-12 01:51:00,10.978068,-121.16754,6.18,79.53306515153692
2017-11-12 01:52:00,10.978088,-121.16411,6.05,79.52764719234975
2017-11-12 01:53:00,10.978089,-121.16066,6.05,79.52225160016765
2017-11-12 01:54:00,10.978116,-121.15721,6.05,79.51686544158312
2017-11-12 01:55:00,10.978221,-121.15376,6.18,79.51150758379138
2017-11-12 01:56:00,10.978355,-121.150345,5.93,79.50610904171043
2017-11-12 01:57:00,10.978463,-121.14688,5.93,79.5007742180017
2017-11-12 01:58:00,10.978507,-121.14348,6.05,79.49532107556888
2017-11-12 01:59:00,10.978526,-121.14011,6.05,79.48981497118724
2017-11-12 02:00:00,10.978566,-121.136765,5.8,79.48427991026492
2017-11-12 02:01:00,10.978621,-121.13339,5.93,79.47879418298461
2017-11-12 02:02:00,10.978731,-121.129974,6.18,79.47338839600683
2017-11-12 02:03:00,10.978846,-121.126526,5.8,79.46803124044307
2017-11-12 02:04:00,10.97888,-121.12308,5.93,79.46264176951571
2017-11-12 02:05:00,10.978908,-121.1196,5.8,79.45729986494375
2017-11-12 02:06:00,10.978955,-121.116165,5.67,79.45189901738186
2017-11-12 02:07:00,10.979028,-121.11275,5.93,79.44647834262958
2017-11-12 02:08:00,10.979093,-121.109344,5.8,79.44104159787737
2017-11-12 02:09:00,10.979169,-121.10597,5.93,79.43556202700191
2017-11-12 02:10:00,10.979236,-121.10257,6.05,79.43011722967464
2017-11-12 02:11:00,10.979325,-121.0992,5.8,79.42463652344038
2017-11-12 02:12:00,10.979361,-121.09584,5.17,79.41912195678633
2017-11-12 02:13:00,10.97942,-121.09245,4.79,79.4136596264197
2017-11-12 02:14:00,10.979489,-121.08905,4.67,79.40821555475378
2017-11-12 02:15:00,10.979534,-121.08569,4.79,79.4027042535758
